Time (s),MCAv_mean,MCAv_dia,MCAv_raw,MCAv_sys,FP_raw,HCU_pressure,Systolic,Mean_arterial,Diastolic,HR,MCA_PI,,,,,
230.43,74.62869263,50.5,83.75,111.78125,102.3250008,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.44,74.62869263,50.5,82.44375,111.78125,100.3500023,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.45,74.62869263,50.5,81.646875,111.78125,99.29375076,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.46,74.62869263,50.5,81.671875,111.78125,98.00312424,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.47,74.62869263,50.5,81.803125,111.78125,97.36875153,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.48,74.62869263,50.5,81.203125,111.78125,97.03437424,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.49,74.62869263,50.5,78.878125,111.78125,96.40625,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.5,74.62869263,50.5,76.503125,111.78125,95.44375229,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.51,74.62869263,50.5,75.01875,111.78125,96.05312347,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.52,74.62869263,50.5,74.55625,111.78125,95.328125,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.53,74.62869263,50.5,74.090625,111.78125,95.66875076,74.62869263,148.0062561,101.0062485,81,58.00624847,0.821148634,,,,,
230.54,74.62869263,50.5,74,111.78125,95.36562729,74.62869263,148.0031281,101.0062485,81.00312424,58.00624847,0.821148634,,,,,
230.55,74.62869263,50.5,73.59375,111.78125,95.03437805,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.56,74.62869263,50.5,73.309375,111.78125,94.34999847,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.57,74.62869263,50.5,72.353125,111.78125,93.92499924,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.58,74.62869263,50.5,71.5,111.78125,92.97812653,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.59,74.62869263,50.5,70.403125,111.78125,93.03750229,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.6,74.62869263,50.5,70.046875,111.78125,92.36562347,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.61,74.62869263,50.5,70.040625,111.78125,92.00625229,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.62,74.62869263,50.5,70.046875,111.78125,92.02812576,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.63,74.62869263,50.5,70.075,111.78125,91.35312653,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.64,74.62869263,50.5,70.028125,111.78125,90.91250229,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.65,74.62869263,50.5,69.58125,111.78125,89.90000153,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.66,74.62869263,50.5,68.721875,111.78125,88.98750305,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.67,74.62869263,50.5,67.2125,111.78125,89.03750229,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.68,74.62869263,50.5,65.803125,111.78125,88.36562347,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.69,74.62869263,50.5,65.103125,111.78125,87.99062729,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.7,74.62869263,50.5,64.715625,111.78125,87.921875,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.71,74.62869263,50.5,63.54375,111.78125,86.98125076,74.62869263,148,101.0062485,81.00624847,58.00624847,0.821148634,,,,,
230.72,74.62869263,50.5,61.146875,111.78125,87.04062653,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.73,74.62869263,50.5,59.10625,111.78125,86.39374924,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.74,74.62869263,50.5,58.775,111.78125,85.36562729,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.75,74.62869263,50.5,59.825,111.78125,84.98750305,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.76,74.62869263,50.5,60.396875,111.78125,84.921875,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.77,74.62869263,50.5,60.66875,111.78125,83.98125076,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.78,74.62869263,50.5,59.025,111.78125,84.05624771,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.79,74.62869263,50.5,58.028125,111.78125,83.46875,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.8,74.62869263,50.5,55.921875,111.78125,83.390625,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.81,74.62869263,50.5,54.88125,111.78125,83.03750229,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.82,74.62869263,50.5,55.121875,111.78125,82.42499924,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.83,74.62869263,50.5,55.434375,111.78125,82.953125,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.84,74.62869263,50.5,56.03125,111.78125,81.97187424,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.85,74.62869263,50.5,55.421875,111.78125,82.00937653,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.86,74.62869263,50.5,54.240625,111.78125,81.99062347,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.87,74.62869263,50.5,53.68125,111.78125,81.92499924,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.88,74.62869263,50.5,53.890625,111.78125,80.96562576,74.62869263,148,101.0062485,81,58.00624847,0.821148634,,,,,
230.89,74.62869263,50.5,54.4625,111.78125,80.93125153,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.9,74.62869263,50.5,55.646875,111.78125,79.98125076,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.91,74.62869263,50.5,56.803125,111.78125,80.03750229,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.92,74.62869263,50.5,57.165625,111.78125,79.36562347,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.93,74.62869263,50.5,56.43125,111.78125,79.03437805,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.94,74.62869263,50.5,55.1375,111.78125,78.36249924,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.95,74.62869263,50.5,54.659375,111.78125,78.03437805,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.96,74.62869263,50.5,54.64375,111.78125,77.359375,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.97,74.62869263,50.5,53.665625,111.78125,77.015625,74.62869263,148,101.0062485,81.00624847,58,0.821148634,,,,,
230.98,74.62869263,50.5,52.39375,111.78125,77.078125,74.62869263,148.0187531,101.0187492,80.96250153,58.09687614,0.821148634,,,,,
230.99,74.62869263,50.5,51.165625,111.78125,78.04999924,74.62869263,148.0875015,101.0874977,80.75624847,58.57499886,0.821148634,,,,,
231,74.62869263,50.5,50.7125,111.78125,78.125,74.62869263,149.03125,102.03125,77.921875,65.19374847,0.821148634,,,,,
231.01,74.62869263,50.5,50.71875,111.78125,81.53437424,74.62869263,148.9968796,101.9968758,78.01875305,64.96562576,0.821148634,,,,,
231.02,74.62869263,50.5,50.70625,111.78125,90.36562347,74.62869263,149,102.0062485,78.00624847,65.00624847,0.821148634,,,,,
231.03,74.62869263,50.5,51.034375,111.78125,104.2218781,74.62869263,149,102.0062485,78.00624847,65.00624847,0.821148634,,,,,
231.04,74.62869263,50.5,51.425,111.78125,123.2218781,74.62869263,149,102.0062485,78.00624847,65.00624847,0.821148634,,,,,
231.05,74.62869263,50.5,52.375,111.78125,139.359375,74.62869263,149,102.0062485,78.00624847,65.00624847,0.821148634,,,,,
231.06,74.62869263,50.5,54.35625,111.78125,148.1312485,74.62869263,149.0031281,102.0031242,78.00312424,65.00312424,0.821148634,,,,,
231.07,74.62869263,50.5,59.3125,111.78125,149.3000031,74.62869263,149.0062561,102,78,65,0.821148634,,,,,
231.08,74.62869263,50.5,67.346875,111.78125,147.1343689,74.62869263,149.0062561,102,78,65,0.821148634,,,,,
231.09,74.62869263,50.5,79.20625,111.78125,142.4906235,74.62869263,149.0062561,102,78,65,0.821148634,,,,,
231.1,74.62869263,50.5,94.58125,111.78125,136.953125,74.62869263,149.0062561,102,78,65,0.821148634,,,,,
231.11,74.62869263,50.5,105.05625,111.78125,131.2218781,74.62869263,149.0062561,102,78,65,0.821148634,,,,,
231.12,74.62869263,50.5,110.059375,111.78125,124.7999992,74.62869263,149.0062561,102,78,65,0.821148634,,,,,
231.13,76.38579559,51.296875,111.63125,112.296875,119.4656258,76.38579559,149.0062561,102,78,65,0.799085319,,,,,
231.14,78.14289856,52.09375,109.46875,112.8125,114.5906258,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.15,78.14289856,52.09375,105.809375,112.8125,112.2781258,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.16,78.14289856,52.09375,101.165625,112.8125,111.0031281,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.17,78.14289856,52.09375,97.396875,112.8125,113.3499985,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.18,78.14289856,52.09375,94.175,112.8125,116.4093781,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.19,78.14289856,52.09375,92.425,112.8125,120.3656235,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.2,78.14289856,52.09375,92.284375,112.8125,123.3656235,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.21,78.14289856,52.09375,93.090625,112.8125,125.7593765,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.22,78.14289856,52.09375,94.425,112.8125,127.109375,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.23,78.14289856,52.09375,96.428125,112.8125,128.0500031,78.14289856,149.0062561,102,78,65,0.777022004,,,,,
231.24,78.14289856,52.09375,98.159375,112.8125,127.3187485,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.25,78.14289856,52.09375,99.875,112.8125,124.5687485,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.26,78.14289856,52.09375,101.715625,112.8125,120.4968758,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.27,78.14289856,52.09375,102.309375,112.8125,114.8312492,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.28,78.14289856,52.09375,101.965625,112.8125,108.828125,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.29,78.14289856,52.09375,101.48125,112.8125,103.5999985,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.3,78.14289856,52.09375,100.85625,112.8125,101.3250008,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.31,78.14289856,52.09375,100.384375,112.8125,101.7468719,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.32,78.14289856,52.09375,98.809375,112.8125,103.1656265,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.33,78.14289856,52.09375,95.6,112.8125,105.7843742,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.34,78.14289856,52.09375,92.065625,112.8125,107.109375,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.35,78.14289856,52.09375,88.18125,112.8125,108.1062508,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.36,78.14289856,52.09375,85.40625,112.8125,109.0250015,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.37,78.14289856,52.09375,85,112.8125,109,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.38,78.14289856,52.09375,85.55,112.8125,109.0343742,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.39,78.14289856,52.09375,86.803125,112.8125,108.3937492,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.4,78.14289856,52.09375,87.984375,112.8125,107.3500023,78.14289856,149.0062561,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.41,78.14289856,52.09375,88.075,112.8125,106.9437523,78.14289856,149.0031281,102.0062485,78.00312424,65.00312424,0.777022004,,,,,
231.42,78.14289856,52.09375,87.453125,112.8125,105.2718735,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.43,78.14289856,52.09375,86.975,112.8125,103.2531242,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.44,78.14289856,52.09375,86.696875,112.8125,101.9187508,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.45,78.14289856,52.09375,86.065625,112.8125,100.2874985,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.46,78.14289856,52.09375,84.93125,112.8125,98.328125,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.47,78.14289856,52.09375,84.13125,112.8125,97.93125153,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.48,78.14289856,52.09375,82.8125,112.8125,97.00625229,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.49,78.14289856,52.09375,81.9375,112.8125,96.36562729,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.5,78.14289856,52.09375,80.659375,112.8125,96.00312805,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.51,78.14289856,52.09375,79.15625,112.8125,96.00312424,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.52,78.14289856,52.09375,77.78125,112.8125,96.03125,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.53,78.14289856,52.09375,75.578125,112.8125,95.36249924,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.54,78.14289856,52.09375,73.3625,112.8125,94.99062729,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.55,78.14289856,52.09375,71.259375,112.8125,94.921875,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.56,78.14289856,52.09375,70.546875,112.8125,93.97812653,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.57,78.14289856,52.09375,71.578125,112.8125,93.99375153,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.58,78.14289856,52.09375,73.5,112.8125,93.92499924,78.14289856,149,102.0062485,78,65,0.777022004,,,,,
231.59,78.14289856,52.09375,74.434375,112.8125,92.98125076,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.6,78.14289856,52.09375,73.80625,112.8125,93.03750229,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.61,78.14289856,52.09375,72.80625,112.8125,92.36562347,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.62,78.14289856,52.09375,71.9375,112.8125,92.03437805,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.63,78.14289856,52.09375,71.153125,112.8125,91.359375,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.64,78.14289856,52.09375,70.159375,112.8125,90.99062729,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.65,78.14289856,52.09375,70.040625,112.8125,90.921875,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.66,78.14289856,52.09375,70.03125,112.8125,89.96562576,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.67,78.14289856,52.09375,69.765625,112.8125,89.93437576,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.68,78.14289856,52.09375,69.1625,112.8125,89.00937653,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.69,78.14289856,52.09375,67.86875,112.8125,88.35312653,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.7,78.14289856,52.09375,66.90625,112.8125,87.92500305,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.71,78.14289856,52.09375,66.471875,112.8125,86.97500229,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.72,78.14289856,52.09375,65.86875,112.8125,87.00937653,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.73,78.14289856,52.09375,65.23125,112.8125,86.98749924,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.74,78.14289856,52.09375,65.08125,112.8125,86.92499924,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.75,78.14289856,52.09375,64.278125,112.8125,85.98125076,78.14289856,149,102,78,65.00624847,0.777022004,,,,,
231.76,78.14289856,52.09375,63.121875,112.8125,86.03750229,78.14289856,149,102.0031242,78.00312424,65.00624847,0.777022004,,,,,
231.77,78.14289856,52.09375,62.609375,112.8125,85.34687424,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.78,78.14289856,52.09375,62.6375,112.8125,84.92500305,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.79,78.14289856,52.09375,62.646875,112.8125,83.96250153,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.8,78.14289856,52.09375,62.484375,112.8125,83.93437576,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.81,78.14289856,52.09375,61.728125,112.8125,83.00625229,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.82,78.14289856,52.09375,61.315625,112.8125,82.36875153,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.83,78.14289856,52.09375,60.1125,112.8125,82.03437805,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.84,78.14289856,52.09375,59.65,112.8125,81.359375,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.85,78.14289856,52.09375,59.665625,112.8125,80.99062729,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.86,78.14289856,52.09375,59.275,112.8125,80.921875,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.87,78.14289856,52.09375,57.76875,112.8125,79.97812653,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.88,78.14289856,52.09375,56.665625,112.8125,80.00937653,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.89,78.14289856,52.09375,55.7625,112.8125,80.00624847,78.14289856,149,102.0062485,78.00624847,65.00624847,0.777022004,,,,,
231.9,78.14289856,52.09375,55.121875,112.8125,80.015625,78.14289856,148.9875031,101.9874992,78.04375076,64.95000076,0.777022004,,,,,
231.91,78.14289856,52.09375,54.375,112.8125,80.05625153,78.14289856,148.921875,101.921875,78.25312424,64.671875,0.777022004,,,,,
231.92,78.14289856,52.09375,53.190625,112.8125,81.68437576,78.14289856,147.9749985,100.9750023,81.08437347,60.89375114,0.777022004,,,,,
231.93,78.14289856,52.09375,52.340625,112.8125,85.11249924,78.14289856,148.0093765,101.0093765,80.98750305,61.02187538,0.777022004,,,,,
231.94,78.14289856,52.09375,52.653125,112.8125,92.734375,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
231.95,78.14289856,52.09375,52.696875,112.8125,106.2281265,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
231.96,78.14289856,52.09375,52.984375,112.8125,123.6031265,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
231.97,78.14289856,52.09375,54.775,112.8125,139.4250031,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
231.98,78.14289856,52.09375,58.35625,112.8125,147.46875,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
231.99,78.14289856,52.09375,64.4875,112.8125,148.96875,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
232,78.14289856,52.09375,73.31875,112.8125,146.5249939,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
232.01,78.14289856,52.09375,86.534375,112.8125,140.8968735,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
232.02,78.14289856,52.09375,97.73125,112.8125,135.8218689,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
232.03,78.14289856,52.09375,106.428125,112.8125,130.4749985,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
232.04,78.14289856,52.09375,110.3625,112.8125,124.9281273,78.14289856,148.0062561,101.0062485,81.00624847,61,0.777022004,,,,,
232.05,78.42930603,52.078125,112.509375,112.828125,120,78.42930603,148.0062561,101.0062485,81.00624847,61,0.774591804,,,,,
232.06,78.7157135,52.0625,111.071875,112.84375,116.65625,78.7157135,148.0062561,101.0062485,81.00624847,61,0.772161603,,,,,
232.07,78.7157135,52.0625,107.425,112.84375,114.4343758,78.7157135,148.0062561,101.0062485,81.00624847,61,0.772161603,,,,,
232.08,78.7157135,52.0625,103.90625,112.84375,115.1625023,78.7157135,148.0062561,101.0062485,81.00624847,61,0.772161603,,,,,
232.09,78.7157135,52.0625,101.078125,112.84375,117.7312508,78.7157135,148.0062561,101.0062485,81.00624847,61,0.772161603,,,,,
232.1,78.7157135,52.0625,98.7375,112.84375,120.4125023,78.7157135,148.0062561,101.0062485,81.00624847,61,0.772161603,,,,,
232.11,78.7157135,52.0625,97.05625,112.84375,124.3718758,78.7157135,148.0062561,101.0031242,81.00312424,61.00312424,0.772161603,,,,,
232.12,78.7157135,52.0625,96.425,112.84375,127.375,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.13,78.7157135,52.0625,96.01875,112.84375,129.7531281,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.14,78.7157135,52.0625,97.515625,112.84375,131.03125,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.15,78.7157135,52.0625,100.15,112.84375,131.0093765,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.16,78.7157135,52.0625,102.478125,112.84375,130.2125015,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.17,78.7157135,52.0625,103.884375,112.84375,127.1750031,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.18,78.7157135,52.0625,104.503125,112.84375,123.4468765,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.19,78.7157135,52.0625,105.128125,112.84375,118.3812523,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.2,78.7157135,52.0625,105.7125,112.84375,111.7593765,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.21,78.7157135,52.0625,105.79375,112.84375,106.4250031,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.22,78.7157135,52.0625,104.8125,112.84375,102.171875,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.23,78.7157135,52.0625,103.521875,112.84375,101.609375,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.24,78.7157135,52.0625,102.321875,112.84375,102.7125015,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.25,78.7157135,52.0625,101.14375,112.84375,104.765625,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.26,78.7157135,52.0625,99.209375,112.84375,106.078125,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.27,78.7157135,52.0625,95.778125,112.84375,107.6843758,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.28,78.7157135,52.0625,91.45625,112.84375,108.078125,78.7157135,148.0062561,101,81,61.00624847,0.772161603,,,,,
232.29,78.7157135,52.0625,87.9625,112.84375,109.03125,78.7157135,148.0031281,101.0031242,81.00312424,61.00624847,0.772161603,,,,,
232.3,78.7157135,52.0625,87.609375,112.84375,108.9968758,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.31,78.7157135,52.0625,88.25625,112.84375,108.9906235,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.32,78.7157135,52.0625,88.83125,112.84375,108.9562492,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.33,78.7157135,52.0625,89.475,112.84375,107.3687515,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.34,78.7157135,52.0625,89.459375,112.84375,106.4156227,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.35,78.7157135,52.0625,89.203125,112.84375,104.6624985,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.36,78.7157135,52.0625,88.99375,112.84375,102.3468742,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.37,78.7157135,52.0625,88.953125,112.84375,101.2687492,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.38,78.7157135,52.0625,88.871875,112.84375,99.92499924,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.39,78.7157135,52.0625,87.5375,112.84375,98.32187271,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.4,78.7157135,52.0625,85.74375,112.84375,97.91562271,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.41,78.7157135,52.0625,84.640625,112.84375,96.89687729,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.42,78.7157135,52.0625,84.065625,112.84375,95.96875,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.43,78.7157135,52.0625,83.740625,112.84375,95.92812729,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.44,78.7157135,52.0625,81.559375,112.84375,94.97500229,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.45,78.7157135,52.0625,79.009375,112.84375,95.00937653,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.46,78.7157135,52.0625,76.796875,112.84375,95.00624847,78.7157135,148,101.0062485,81.00624847,61.00624847,0.772161603,,,,,
232.47,78.7157135,52.0625,75.7125,112.84375,94.98749924,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.48,78.7157135,52.0625,74.709375,112.84375,94.921875,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.49,78.7157135,52.0625,74.559375,112.84375,93.96250153,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.5,78.7157135,52.0625,74.575,112.84375,93.92812729,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.51,78.7157135,52.0625,74.6,112.84375,92.97812653,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.52,78.7157135,52.0625,74.996875,112.84375,93.04375076,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.53,78.7157135,52.0625,74.475,112.84375,92.38437653,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.54,78.7157135,52.0625,73.965625,112.84375,91.31562424,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.55,78.7157135,52.0625,72.93125,112.84375,91.56875229,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.56,78.7157135,52.0625,72.56875,112.84375,90.95624924,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
232.57,78.7157135,52.0625,71.821875,112.84375,90.890625,78.7157135,148,101,81,61.00624847,0.772161603,,,,,
